filename,species,call_type
chestnut-headed_chachalaca_082.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_083.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_084.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_085.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_086.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_087.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_088.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_089.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_090.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_091.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_092.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_093.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_094.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_095.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_096.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_097.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_098.wav,Chestnut-headed Chachalaca,call
chestnut-headed_chachalaca_099.wav,Chestnut-headed Chachalaca,call
band-tailed_guan_000.wav,Band-tailed Guan,call
band-tailed_guan_001.wav,Band-tailed Guan,call
band-tailed_guan_002.wav,Band-tailed Guan,call
band-tailed_guan_003.wav,Band-tailed Guan,call
band-tailed_guan_004.wav,Band-tailed Guan,call
band-tailed_guan_005.wav,Band-tailed Guan,call
band-tailed_guan_006.wav,Band-tailed Guan,call
band-tailed_guan_007.wav,Band-tailed Guan,call
band-tailed_guan_008.wav,Band-tailed Guan,call
band-tailed_guan_009.wav,Band-tailed Guan,call
band-tailed_guan_010.wav,Band-tailed Guan,call
band-tailed_guan_011.wav,Band-tailed Guan,call
band-tailed_guan_012.wav,Band-tailed Guan,call
band-tailed_guan_013.wav,Band-tailed Guan,call
band-tailed_guan_014.wav,Band-tailed Guan,call
band-tailed_guan_015.wav,Band-tailed Guan,call
band-tailed_guan_016.wav,Band-tailed Guan,call
band-tailed_guan_017.wav,Band-tailed Guan,call
band-tailed_guan_018.wav,Band-tailed Guan,call
band-tailed_guan_019.wav,Band-tailed Guan,call
band-tailed_guan_020.wav,Band-tailed Guan,call
band-tailed_guan_021.wav,Band-tailed Guan,call
band-tailed_guan_022.wav,Band-tailed Guan,call
band-tailed_guan_023.wav,Band-tailed Guan,call
band-tailed_guan_024.wav,Band-tailed Guan,call
band-tailed_guan_025.wav,Band-tailed Guan,call
band-tailed_guan_026.wav,Band-tailed Guan,call
band-tailed_guan_027.wav,Band-tailed Guan,call
band-tailed_guan_028.wav,Band-tailed Guan,call
band-tailed_guan_029.wav,Band-tailed Guan,call
band-tailed_guan_030.wav,Band-tailed Guan,call
band-tailed_guan_031.wav,Band-tailed Guan,call
band-tailed_guan_032.wav,Band-tailed Guan,call
band-tailed_guan_033.wav,Band-tailed Guan,call
band-tailed_guan_034.wav,Band-tailed Guan,call
band-tailed_guan_035.wav,Band-tailed Guan,call
band-tailed_guan_036.wav,Band-tailed Guan,call
band-tailed_guan_037.wav,Band-tailed Guan,call
band-tailed_guan_038.wav,Band-tailed Guan,call
band-tailed_guan_039.wav,Band-tailed Guan,call
band-tailed_guan_040.wav,Band-tailed Guan,call
band-tailed_guan_041.wav,Band-tailed Guan,call
band-tailed_guan_042.wav,Band-tailed Guan,call
band-tailed_guan_043.wav,Band-tailed Guan,call
band-tailed_guan_044.wav,Band-tailed Guan,call
band-tailed_guan_045.wav,Band-tailed Guan,call
band-tailed_guan_046.wav,Band-tailed Guan,call
band-tailed_guan_047.wav,Band-tailed Guan,call
band-tailed_guan_048.wav,Band-tailed Guan,call
band-tailed_guan_049.wav,Band-tailed Guan,call
band-tailed_guan_050.wav,Band-tailed Guan,call
band-tailed_guan_051.wav,Band-tailed Guan,call
band-tailed_guan_052.wav,Band-tailed Guan,call
band-tailed_guan_053.wav,Band-tailed Guan,call
band-tailed_guan_054.wav,Band-tailed Guan,call
band-tailed_guan_055.wav,Band-tailed Guan,call
band-tailed_guan_056.wav,Band-tailed Guan,call
band-tailed_guan_057.wav,Band-tailed Guan,call
band-tailed_guan_058.wav,Band-tailed Guan,call
band-tailed_guan_059.wav,Band-tailed Guan,call
band-tailed_guan_060.wav,Band-tailed Guan,call
band-tailed_guan_061.wav,Band-tailed Guan,call
band-tailed_guan_062.wav,Band-tailed Guan,call
band-tailed_guan_063.wav,Band-tailed Guan,call
band-tailed_guan_064.wav,Band-tailed Guan,call
band-tailed_guan_065.wav,Band-tailed Guan,call
band-tailed_guan_066.wav,Band-tailed Guan,call
band-tailed_guan_067.wav,Band-tailed Guan,call
band-tailed_guan_068.wav,Band-tailed Guan,call
band-tailed_guan_069.wav,Band-tailed Guan,call
band-tailed_guan_070.wav,Band-tailed Guan,call
band-tailed_guan_071.wav,Band-tailed Guan,call
band-tailed_guan_072.wav,Band-tailed Guan,call
band-tailed_guan_073.wav,Band-tailed Guan,call
band-tailed_guan_074.wav,Band-tailed Guan,call
band-tailed_guan_075.wav,Band-tailed Guan,call
band-tailed_guan_076.wav,Band-tailed Guan,call
band-tailed_guan_077.wav,Band-tailed Guan,call
band-tailed_guan_078.wav,Band-tailed Guan,call
band-tailed_guan_079.wav,Band-tailed Guan,call
band-tailed_guan_080.wav,Band-tailed Guan,call
band-tailed_guan_081.wav,Band-tailed Guan,call
band-tailed_guan_082.wav,Band-tailed Guan,call
band-tailed_guan_083.wav,Band-tailed Guan,call
band-tailed_guan_084.wav,Band-tailed Guan,call
band-tailed_guan_085.wav,Band-tailed Guan,call
band-tailed_guan_086.wav,Band-tailed Guan,call
band-tailed_guan_087.wav,Band-tailed Guan,call
band-tailed_guan_088.wav,Band-tailed Guan,call
band-tailed_guan_089.wav,Band-tailed Guan,call
band-tailed_guan_090.wav,Band-tailed Guan,call
band-tailed_guan_091.wav,Band-tailed Guan,call
band-tailed_guan_092.wav,Band-tailed Guan,call
band-tailed_guan_093.wav,Band-tailed Guan,call
band-tailed_guan_094.wav,Band-tailed Guan,call
band-tailed_guan_095.wav,Band-tailed Guan,call
band-tailed_guan_096.wav,Band-tailed Guan,call
band-tailed_guan_097.wav,Band-tailed Guan,call
band-tailed_guan_098.wav,Band-tailed Guan,call
band-tailed_guan_099.wav,Band-tailed Guan,call
bearded_guan_000.wav,Bearded Guan,call
bearded_guan_001.wav,Bearded Guan,call
bearded_guan_002.wav,Bearded Guan,call
bearded_guan_003.wav,Bearded Guan,call
bearded_guan_004.wav,Bearded Guan,call
bearded_guan_005.wav,Bearded Guan,call
bearded_guan_006.wav,Bearded Guan,call
bearded_guan_007.wav,Bearded Guan,call
bearded_guan_008.wav,Bearded Guan,call
bearded_guan_009.wav,Bearded Guan,call
bearded_guan_010.wav,Bearded Guan,call
bearded_guan_011.wav,Bearded Guan,call
bearded_guan_012.wav,Bearded Guan,call
bearded_guan_013.wav,Bearded Guan,call
bearded_guan_014.wav,Bearded Guan,call
bearded_guan_015.wav,Bearded Guan,call
bearded_guan_016.wav,Bearded Guan,call
bearded_guan_017.wav,Bearded Guan,call
bearded_guan_018.wav,Bearded Guan,call
bearded_guan_019.wav,Bearded Guan,call
bearded_guan_020.wav,Bearded Guan,call
bearded_guan_021.wav,Bearded Guan,call
bearded_guan_022.wav,Bearded Guan,call
bearded_guan_023.wav,Bearded Guan,call
bearded_guan_024.wav,Bearded Guan,call
bearded_guan_025.wav,Bearded Guan,call
bearded_guan_026.wav,Bearded Guan,call
bearded_guan_027.wav,Bearded Guan,call
bearded_guan_028.wav,Bearded Guan,call
bearded_guan_029.wav,Bearded Guan,call
bearded_guan_030.wav,Bearded Guan,call
bearded_guan_031.wav,Bearded Guan,call
bearded_guan_032.wav,Bearded Guan,call
bearded_guan_033.wav,Bearded Guan,call
bearded_guan_034.wav,Bearded Guan,call
bearded_guan_035.wav,Bearded Guan,call
bearded_guan_036.wav,Bearded Guan,call
bearded_guan_037.wav,Bearded Guan,call
bearded_guan_038.wav,Bearded Guan,call
bearded_guan_039.wav,Bearded Guan,call
bearded_guan_040.wav,Bearded Guan,call
bearded_guan_041.wav,Bearded Guan,call
bearded_guan_042.wav,Bearded Guan,call
bearded_guan_043.wav,Bearded Guan,call
bearded_guan_044.wav,Bearded Guan,call
bearded_guan_045.wav,Bearded Guan,call
bearded_guan_046.wav,Bearded Guan,call
bearded_guan_047.wav,Bearded Guan,call
bearded_guan_048.wav,Bearded Guan,call
bearded_guan_049.wav,Bearded Guan,call
bearded_guan_050.wav,Bearded Guan,call
bearded_guan_051.wav,Bearded Guan,call
bearded_guan_052.wav,Bearded Guan,call
bearded_guan_053.wav,Bearded Guan,call
bearded_guan_054.wav,Bearded Guan,call
bearded_guan_055.wav,Bearded Guan,call
bearded_guan_056.wav,Bearded Guan,call
bearded_guan_057.wav,Bearded Guan,call
bearded_guan_058.wav,Bearded Guan,call
bearded_guan_059.wav,Bearded Guan,call
bearded_guan_060.wav,Bearded Guan,call
bearded_guan_061.wav,Bearded Guan,call
bearded_guan_062.wav,Bearded Guan,call
bearded_guan_063.wav,Bearded Guan,call
bearded_guan_064.wav,Bearded Guan,call
bearded_guan_065.wav,Bearded Guan,call
bearded_guan_066.wav,Bearded Guan,call
bearded_guan_067.wav,Bearded Guan,call
bearded_guan_068.wav,Bearded Guan,call
bearded_guan_069.wav,Bearded Guan,call
bearded_guan_070.wav,Bearded Guan,call
bearded_guan_071.wav,Bearded Guan,call
bearded_guan_072.wav,Bearded Guan,call
bearded_guan_073.wav,Bearded Guan,call
bearded_guan_074.wav,Bearded Guan,call
bearded_guan_075.wav,Bearded Guan,call
bearded_guan_076.wav,Bearded Guan,call
bearded_guan_077.wav,Bearded Guan,call
bearded_guan_078.wav,Bearded Guan,call
bearded_guan_079.wav,Bearded Guan,call
bearded_guan_080.wav,Bearded Guan,call
bearded_guan_081.wav,Bearded Guan,call
bearded_guan_082.wav,Bearded Guan,call
bearded_guan_083.wav,Bearded Guan,call
bearded_guan_084.wav,Bearded Guan,call
bearded_guan_085.wav,Bearded Guan,call
bearded_guan_086.wav,Bearded Guan,call
bearded_guan_087.wav,Bearded Guan,call
bearded_guan_088.wav,Bearded Guan,call
bearded_guan_089.wav,Bearded Guan,call
bearded_guan_090.wav,Bearded Guan,call
bearded_guan_091.wav,Bearded Guan,call
bearded_guan_092.wav,Bearded Guan,call
bearded_guan_093.wav,Bearded Guan,call
bearded_guan_094.wav,Bearded Guan,call
bearded_guan_095.wav,Bearded Guan,call
bearded_guan_096.wav,Bearded Guan,call
bearded_guan_097.wav,Bearded Guan,call
bearded_guan_098.wav,Bearded Guan,call
bearded_guan_099.wav,Bearded Guan,call
baudo_guan_000.wav,Baudo Guan,call
baudo_guan_001.wav,Baudo Guan,call
baudo_guan_002.wav,Baudo Guan,call
baudo_guan_003.wav,Baudo Guan,call
baudo_guan_004.wav,Baudo Guan,call
baudo_guan_005.wav,Baudo Guan,call
baudo_guan_006.wav,Baudo Guan,call
baudo_guan_007.wav,Baudo Guan,call
baudo_guan_008.wav,Baudo Guan,call
baudo_guan_009.wav,Baudo Guan,call
baudo_guan_010.wav,Baudo Guan,call
baudo_guan_011.wav,Baudo Guan,call
baudo_guan_012.wav,Baudo Guan,call
baudo_guan_013.wav,Baudo Guan,call
baudo_guan_014.wav,Baudo Guan,call
baudo_guan_015.wav,Baudo Guan,call
baudo_guan_016.wav,Baudo Guan,call
baudo_guan_017.wav,Baudo Guan,call
baudo_guan_018.wav,Baudo Guan,call
baudo_guan_019.wav,Baudo Guan,call
baudo_guan_020.wav,Baudo Guan,call
baudo_guan_021.wav,Baudo Guan,call
baudo_guan_022.wav,Baudo Guan,call
baudo_guan_023.wav,Baudo Guan,call
baudo_guan_024.wav,Baudo Guan,call
baudo_guan_025.wav,Baudo Guan,call
baudo_guan_026.wav,Baudo Guan,call
baudo_guan_027.wav,Baudo Guan,call
baudo_guan_028.wav,Baudo Guan,call
baudo_guan_029.wav,Baudo Guan,call
baudo_guan_030.wav,Baudo Guan,call
baudo_guan_031.wav,Baudo Guan,call
baudo_guan_032.wav,Baudo Guan,call
baudo_guan_033.wav,Baudo Guan,call
baudo_guan_034.wav,Baudo Guan,call
baudo_guan_035.wav,Baudo Guan,call
baudo_guan_036.wav,Baudo Guan,call
baudo_guan_037.wav,Baudo Guan,call
baudo_guan_038.wav,Baudo Guan,call
baudo_guan_039.wav,Baudo Guan,call
baudo_guan_040.wav,Baudo Guan,call
baudo_guan_041.wav,Baudo Guan,call
baudo_guan_042.wav,Baudo Guan,call
baudo_guan_043.wav,Baudo Guan,call
baudo_guan_044.wav,Baudo Guan,call
baudo_guan_045.wav,Baudo Guan,call
baudo_guan_046.wav,Baudo Guan,call
baudo_guan_047.wav,Baudo Guan,call
baudo_guan_048.wav,Baudo Guan,call
baudo_guan_049.wav,Baudo Guan,call
baudo_guan_050.wav,Baudo Guan,call
baudo_guan_051.wav,Baudo Guan,call
baudo_guan_052.wav,Baudo Guan,call
baudo_guan_053.wav,Baudo Guan,call
baudo_guan_054.wav,Baudo Guan,call
baudo_guan_055.wav,Baudo Guan,call
baudo_guan_056.wav,Baudo Guan,call
baudo_guan_057.wav,Baudo Guan,call
baudo_guan_058.wav,Baudo Guan,call
baudo_guan_059.wav,Baudo Guan,call
baudo_guan_060.wav,Baudo Guan,call
baudo_guan_061.wav,Baudo Guan,call
baudo_guan_062.wav,Baudo Guan,call
baudo_guan_063.wav,Baudo Guan,call
baudo_guan_064.wav,Baudo Guan,call
baudo_guan_065.wav,Baudo Guan,call
baudo_guan_066.wav,Baudo Guan,call
baudo_guan_067.wav,Baudo Guan,call
baudo_guan_068.wav,Baudo Guan,call
baudo_guan_069.wav,Baudo Guan,call
baudo_guan_070.wav,Baudo Guan,call
baudo_guan_071.wav,Baudo Guan,call
baudo_guan_072.wav,Baudo Guan,call
baudo_guan_073.wav,Baudo Guan,call
baudo_guan_074.wav,Baudo Guan,call
baudo_guan_075.wav,Baudo Guan,call
baudo_guan_076.wav,Baudo Guan,call
baudo_guan_077.wav,Baudo Guan,call
baudo_guan_078.wav,Baudo Guan,call
baudo_guan_079.wav,Baudo Guan,call
baudo_guan_080.wav,Baudo Guan,call
baudo_guan_081.wav,Baudo Guan,call
baudo_guan_082.wav,Baudo Guan,call
baudo_guan_083.wav,Baudo Guan,call
baudo_guan_084.wav,Baudo Guan,call
baudo_guan_085.wav,Baudo Guan,call
baudo_guan_086.wav,Baudo Guan,call
baudo_guan_087.wav,Baudo Guan,call
baudo_guan_088.wav,Baudo Guan,call
baudo_guan_089.wav,Baudo Guan,call
baudo_guan_090.wav,Baudo Guan,call
baudo_guan_091.wav,Baudo Guan,call
baudo_guan_092.wav,Baudo Guan,call
baudo_guan_093.wav,Baudo Guan,call
baudo_guan_094.wav,Baudo Guan,call
baudo_guan_095.wav,Baudo Guan,call
baudo_guan_096.wav,Baudo Guan,call
baudo_guan_097.wav,Baudo Guan,call
baudo_guan_098.wav,Baudo Guan,call
baudo_guan_099.wav,Baudo Guan,call
andean_guan_000.wav,Andean Guan,call
andean_guan_001.wav,Andean Guan,call
andean_guan_002.wav,Andean Guan,call
andean_guan_003.wav,Andean Guan,call
andean_guan_004.wav,Andean Guan,call
andean_guan_005.wav,Andean Guan,call
andean_guan_006.wav,Andean Guan,call
andean_guan_007.wav,Andean Guan,call
andean_guan_008.wav,Andean Guan,call
andean_guan_009.wav,Andean Guan,call
andean_guan_010.wav,Andean Guan,call
andean_guan_011.wav,Andean Guan,call
andean_guan_012.wav,Andean Guan,call
andean_guan_013.wav,Andean Guan,call
andean_guan_014.wav,Andean Guan,call
andean_guan_015.wav,Andean Guan,call
andean_guan_016.wav,Andean Guan,call
andean_guan_017.wav,Andean Guan,call
andean_guan_018.wav,Andean Guan,call
andean_guan_019.wav,Andean Guan,call
andean_guan_020.wav,Andean Guan,call
andean_guan_021.wav,Andean Guan,call
andean_guan_022.wav,Andean Guan,call
andean_guan_023.wav,Andean Guan,call
andean_guan_024.wav,Andean Guan,call
andean_guan_025.wav,Andean Guan,call
andean_guan_026.wav,Andean Guan,call
andean_guan_027.wav,Andean Guan,call
andean_guan_028.wav,Andean Guan,call
andean_guan_029.wav,Andean Guan,call
andean_guan_030.wav,Andean Guan,call
andean_guan_031.wav,Andean Guan,call
andean_guan_032.wav,Andean Guan,call
andean_guan_033.wav,Andean Guan,call
andean_guan_034.wav,Andean Guan,call
andean_guan_035.wav,Andean Guan,call
andean_guan_036.wav,Andean Guan,call
andean_guan_037.wav,Andean Guan,call
andean_guan_038.wav,Andean Guan,call
andean_guan_039.wav,Andean Guan,call
andean_guan_040.wav,Andean Guan,call
andean_guan_041.wav,Andean Guan,call
andean_guan_042.wav,Andean Guan,call
andean_guan_043.wav,Andean Guan,call
andean_guan_044.wav,Andean Guan,call
andean_guan_045.wav,Andean Guan,call
andean_guan_046.wav,Andean Guan,call
andean_guan_047.wav,Andean Guan,call
andean_guan_048.wav,Andean Guan,call
andean_guan_049.wav,Andean Guan,call
andean_guan_050.wav,Andean Guan,call
andean_guan_051.wav,Andean Guan,call
andean_guan_052.wav,Andean Guan,call
andean_guan_053.wav,Andean Guan,call
andean_guan_054.wav,Andean Guan,call
andean_guan_055.wav,Andean Guan,call
andean_guan_056.wav,Andean Guan,call
andean_guan_057.wav,Andean Guan,call
andean_guan_058.wav,Andean Guan,call
andean_guan_059.wav,Andean Guan,call
andean_guan_060.wav,Andean Guan,call
andean_guan_061.wav,Andean Guan,call
andean_guan_062.wav,Andean Guan,call
andean_guan_063.wav,Andean Guan,call
andean_guan_064.wav,Andean Guan,call
andean_guan_065.wav,Andean Guan,call
andean_guan_066.wav,Andean Guan,call
andean_guan_067.wav,Andean Guan,call
andean_guan_068.wav,Andean Guan,call
andean_guan_069.wav,Andean Guan,call
andean_guan_070.wav,Andean Guan,call
andean_guan_071.wav,Andean Guan,call
andean_guan_072.wav,Andean Guan,call
andean_guan_073.wav,Andean Guan,call
andean_guan_074.wav,Andean Guan,call
andean_guan_075.wav,Andean Guan,call
andean_guan_076.wav,Andean Guan,call
andean_guan_077.wav,Andean Guan,call
andean_guan_078.wav,Andean Guan,call
andean_guan_079.wav,Andean Guan,call
andean_guan_080.wav,Andean Guan,call
andean_guan_081.wav,Andean Guan,call
andean_guan_082.wav,Andean Guan,call
andean_guan_083.wav,Andean Guan,call
andean_guan_084.wav,Andean Guan,call
andean_guan_085.wav,Andean Guan,call
andean_guan_086.wav,Andean Guan,call
andean_guan_087.wav,Andean Guan,call
andean_guan_088.wav,Andean Guan,call
andean_guan_089.wav,Andean Guan,call
andean_guan_090.wav,Andean Guan,call
andean_guan_091.wav,Andean Guan,call
andean_guan_092.wav,Andean Guan,call
andean_guan_093.wav,Andean Guan,call
andean_guan_094.wav,Andean Guan,call
andean_guan_095.wav,Andean Guan,call
andean_guan_096.wav,Andean Guan,call
andean_guan_097.wav,Andean Guan,call
andean_guan_098.wav,Andean Guan,call
andean_guan_099.wav,Andean Guan,call
cauca_guan_000.wav,Cauca Guan,call
cauca_guan_001.wav,Cauca Guan,call
cauca_guan_002.wav,Cauca Guan,call
cauca_guan_003.wav,Cauca Guan,call
cauca_guan_004.wav,Cauca Guan,call
cauca_guan_005.wav,Cauca Guan,call
cauca_guan_006.wav,Cauca Guan,call
cauca_guan_007.wav,Cauca Guan,call
cauca_guan_008.wav,Cauca Guan,call
cauca_guan_009.wav,Cauca Guan,call
cauca_guan_010.wav,Cauca Guan,call
cauca_guan_011.wav,Cauca Guan,call
cauca_guan_012.wav,Cauca Guan,call
cauca_guan_013.wav,Cauca Guan,call
cauca_guan_014.wav,Cauca Guan,call
cauca_guan_015.wav,Cauca Guan,call
cauca_guan_016.wav,Cauca Guan,call
cauca_guan_017.wav,Cauca Guan,call
cauca_guan_018.wav,Cauca Guan,call
cauca_guan_019.wav,Cauca Guan,call
cauca_guan_020.wav,Cauca Guan,call
cauca_guan_021.wav,Cauca Guan,call
cauca_guan_022.wav,Cauca Guan,call
cauca_guan_023.wav,Cauca Guan,call
cauca_guan_024.wav,Cauca Guan,call
cauca_guan_025.wav,Cauca Guan,call
cauca_guan_026.wav,Cauca Guan,call
cauca_guan_027.wav,Cauca Guan,call
cauca_guan_028.wav,Cauca Guan,call
cauca_guan_029.wav,Cauca Guan,call
cauca_guan_030.wav,Cauca Guan,call
cauca_guan_031.wav,Cauca Guan,call
cauca_guan_032.wav,Cauca Guan,call
cauca_guan_033.wav,Cauca Guan,call
cauca_guan_034.wav,Cauca Guan,call
cauca_guan_035.wav,Cauca Guan,call
cauca_guan_036.wav,Cauca Guan,call
cauca_guan_037.wav,Cauca Guan,call
cauca_guan_038.wav,Cauca Guan,call
cauca_guan_039.wav,Cauca Guan,call
cauca_guan_040.wav,Cauca Guan,call
cauca_guan_041.wav,Cauca Guan,call
cauca_guan_042.wav,Cauca Guan,call
cauca_guan_043.wav,Cauca Guan,call
cauca_guan_044.wav,Cauca Guan,call
cauca_guan_045.wav,Cauca Guan,call
cauca_guan_046.wav,Cauca Guan,call
cauca_guan_047.wav,Cauca Guan,call
cauca_guan_048.wav,Cauca Guan,call
cauca_guan_049.wav,Cauca Guan,call
cauca_guan_050.wav,Cauca Guan,call
cauca_guan_051.wav,Cauca Guan,call
cauca_guan_052.wav,Cauca Guan,call
cauca_guan_053.wav,Cauca Guan,call
cauca_guan_054.wav,Cauca Guan,call
cauca_guan_055.wav,Cauca Guan,call
cauca_guan_056.wav,Cauca Guan,call
cauca_guan_057.wav,Cauca Guan,call
cauca_guan_058.wav,Cauca Guan,call
cauca_guan_059.wav,Cauca Guan,call
cauca_guan_060.wav,Cauca Guan,call
cauca_guan_061.wav,Cauca Guan,call
cauca_guan_062.wav,Cauca Guan,call
cauca_guan_063.wav,Cauca Guan,call
cauca_guan_064.wav,Cauca Guan,call
cauca_guan_065.wav,Cauca Guan,call
cauca_guan_066.wav,Cauca Guan,call
cauca_guan_067.wav,Cauca Guan,call
cauca_guan_068.wav,Cauca Guan,call
cauca_guan_069.wav,Cauca Guan,call
cauca_guan_070.wav,Cauca Guan,call
cauca_guan_071.wav,Cauca Guan,call
cauca_guan_072.wav,Cauca Guan,call
cauca_guan_073.wav,Cauca Guan,call
cauca_guan_074.wav,Cauca Guan,call
cauca_guan_075.wav,Cauca Guan,call
cauca_guan_076.wav,Cauca Guan,call
cauca_guan_077.wav,Cauca Guan,call
cauca_guan_078.wav,Cauca Guan,call
cauca_guan_079.wav,Cauca Guan,call
cauca_guan_080.wav,Cauca Guan,call
cauca_guan_081.wav,Cauca Guan,call
cauca_guan_082.wav,Cauca Guan,call
cauca_guan_083.wav,Cauca Guan,call
cauca_guan_084.wav,Cauca Guan,call
cauca_guan_085.wav,Cauca Guan,call
cauca_guan_086.wav,Cauca Guan,call
cauca_guan_087.wav,Cauca Guan,call
cauca_guan_088.wav,Cauca Guan,call
cauca_guan_089.wav,Cauca Guan,call
cauca_guan_090.wav,Cauca Guan,call
cauca_guan_091.wav,Cauca Guan,call
cauca_guan_092.wav,Cauca Guan,call
cauca_guan_093.wav,Cauca Guan,call
cauca_guan_094.wav,Cauca Guan,call
cauca_guan_095.wav,Cauca Guan,call
cauca_guan_096.wav,Cauca Guan,call
cauca_guan_097.wav,Cauca Guan,call
cauca_guan_098.wav,Cauca Guan,call
cauca_guan_099.wav,Cauca Guan,call
white-winged_guan_000.wav,White-winged Guan,call
white-winged_guan_001.wav,White-winged Guan,call
white-winged_guan_002.wav,White-winged Guan,call
white-winged_guan_003.wav,White-winged Guan,call
white-winged_guan_004.wav,White-winged Guan,call
white-winged_guan_005.wav,White-winged Guan,call
white-winged_guan_006.wav,White-winged Guan,call
white-winged_guan_007.wav,White-winged Guan,call
white-winged_guan_008.wav,White-winged Guan,call
white-winged_guan_009.wav,White-winged Guan,call
white-winged_guan_010.wav,White-winged Guan,call
white-winged_guan_011.wav,White-winged Guan,call
white-winged_guan_012.wav,White-winged Guan,call
white-winged_guan_013.wav,White-winged Guan,call
white-winged_guan_014.wav,White-winged Guan,call
white-winged_guan_015.wav,White-winged Guan,call
white-winged_guan_016.wav,White-winged Guan,call
white-winged_guan_017.wav,White-winged Guan,call
white-winged_guan_018.wav,White-winged Guan,call
white-winged_guan_019.wav,White-winged Guan,call
white-winged_guan_020.wav,White-winged Guan,call
white-winged_guan_021.wav,White-winged Guan,call
white-winged_guan_022.wav,White-winged Guan,call
white-winged_guan_023.wav,White-winged Guan,call
white-winged_guan_024.wav,White-winged Guan,call
white-winged_guan_025.wav,White-winged Guan,call
white-winged_guan_026.wav,White-winged Guan,call
white-winged_guan_027.wav,White-winged Guan,call
white-winged_guan_028.wav,White-winged Guan,call
white-winged_guan_029.wav,White-winged Guan,call
white-winged_guan_030.wav,White-winged Guan,call
white-winged_guan_031.wav,White-winged Guan,call
white-winged_guan_032.wav,White-winged Guan,call
white-winged_guan_033.wav,White-winged Guan,call
white-winged_guan_034.wav,White-winged Guan,call
white-winged_guan_035.wav,White-winged Guan,call
white-winged_guan_036.wav,White-winged Guan,call
white-winged_guan_037.wav,White-winged Guan,call
white-winged_guan_038.wav,White-winged Guan,call
white-winged_guan_039.wav,White-winged Guan,call
white-winged_guan_040.wav,White-winged Guan,call
white-winged_guan_041.wav,White-winged Guan,call
white-winged_guan_042.wav,White-winged Guan,call
white-winged_guan_043.wav,White-winged Guan,call
white-winged_guan_044.wav,White-winged Guan,call
white-winged_guan_045.wav,White-winged Guan,call
white-winged_guan_046.wav,White-winged Guan,call
white-winged_guan_047.wav,White-winged Guan,call
white-winged_guan_048.wav,White-winged Guan,call
white-winged_guan_049.wav,White-winged Guan,call
white-winged_guan_050.wav,White-winged Guan,call
white-winged_guan_051.wav,White-winged Guan,call
white-winged_guan_052.wav,White-winged Guan,call
white-winged_guan_053.wav,White-winged Guan,call
white-winged_guan_054.wav,White-winged Guan,call
white-winged_guan_055.wav,White-winged Guan,call
white-winged_guan_056.wav,White-winged Guan,call
white-winged_guan_057.wav,White-winged Guan,call
white-winged_guan_058.wav,White-winged Guan,call
white-winged_guan_059.wav,White-winged Guan,call
white-winged_guan_060.wav,White-winged Guan,call
white-winged_guan_061.wav,White-winged Guan,call
white-winged_guan_062.wav,White-winged Guan,call
white-winged_guan_063.wav,White-winged Guan,call
white-winged_guan_064.wav,White-winged Guan,call
white-winged_guan_065.wav,White-winged Guan,call
white-winged_guan_066.wav,White-winged Guan,call
white-winged_guan_067.wav,White-winged Guan,call
white-winged_guan_068.wav,White-winged Guan,call
white-winged_guan_069.wav,White-winged Guan,call
white-winged_guan_070.wav,White-winged Guan,call
white-winged_guan_071.wav,White-winged Guan,call
white-winged_guan_072.wav,White-winged Guan,call
white-winged_guan_073.wav,White-winged Guan,call
white-winged_guan_074.wav,White-winged Guan,call
white-winged_guan_075.wav,White-winged Guan,call
white-winged_guan_076.wav,White-winged Guan,call
white-winged_guan_077.wav,White-winged Guan,call
white-winged_guan_078.wav,White-winged Guan,call
white-winged_guan_079.wav,White-winged Guan,call
white-winged_guan_080.wav,White-winged Guan,call
white-winged_guan_081.wav,White-winged Guan,call
white-winged_guan_082.wav,White-winged Guan,call
white-winged_guan_083.wav,White-winged Guan,call
white-winged_guan_084.wav,White-winged Guan,call
white-winged_guan_085.wav,White-winged Guan,call
white-winged_guan_086.wav,White-winged Guan,call
white-winged_guan_087.wav,White-winged Guan,call
white-winged_guan_088.wav,White-winged Guan,call
white-winged_guan_089.wav,White-winged Guan,call
white-winged_guan_090.wav,White-winged Guan,call
white-winged_guan_091.wav,White-winged Guan,call
white-winged_guan_092.wav,White-winged Guan,call
